tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_budidaya;n_rtup_pembibitan;n_rtup_budidaya_dan_pembibitan;n_rtup_jumlah;n_rtup_budidaya_jumlah;n_rtup_pembibitan_jumlah;n_rtup
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310062] KOTING;53;5310;5310062;45;0;0;45;45;0;45
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310063] NELLE;53;5310;5310063;18;0;0;18;18;0;18
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310070] NITA;53;5310;5310070;1829;0;0;1829;1829;0;1829
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310071] MAGEPANDA;53;5310;5310071;122;0;0;122;122;0;122
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310080] ALOK;53;5310;5310080;13;0;0;13;13;0;13
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310081] ALOK BARAT;53;5310;5310081;63;0;0;63;63;0;63
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310082] ALOK TIMUR;53;5310;5310082;82;0;0;82;82;0;82
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310] SIKKA;53;5310;5310999;13534;1;0;13535;13534;1;13535
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310011] MEGO;53;5310;5310011;4;0;0;4;4;0;4
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310012] TANA WAWO;53;5310;5310012;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310030] BOLA;53;5310;5310030;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310032] MAPITARA;53;5310;5310032;4;0;0;4;4;0;4
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310040] TALIBURA;53;5310;5310040;3;0;0;3;3;0;3
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310041] WAIGETE;53;5310;5310041;4;0;0;4;4;0;4
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310042] WAIBLAMA;53;5310;5310042;15;0;0;15;15;0;15
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310082] ALOK TIMUR;53;5310;5310082;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310] SIKKA;53;5310;5310999;43;0;0;43;43;0;43
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310010] PAGA;53;5310;5310010;16;0;0;16;16;0;16
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310011] MEGO;53;5310;5310011;290;0;0;290;290;0;290
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310012] TANA WAWO;53;5310;5310012;546;0;0;546;546;0;546
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310020] LELA;53;5310;5310020;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310030] BOLA;53;5310;5310030;141;0;0;141;141;0;141
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310031] DORENG;53;5310;5310031;100;0;0;100;100;0;100
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310032] MAPITARA;53;5310;5310032;25;0;0;25;25;0;25
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310040] TALIBURA;53;5310;5310040;84;0;0;84;84;0;84
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310041] WAIGETE;53;5310;5310041;56;0;0;56;56;0;56
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310042] WAIBLAMA;53;5310;5310042;9;0;0;9;9;0;9
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310050] KEWAPANTE;53;5310;5310050;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310051] HEWOKLOANG;53;5310;5310051;100;0;0;100;100;0;100
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310052] KANGAE;53;5310;5310052;46;0;0;46;46;0;46
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310061] PALUE;53;5310;5310061;35;0;0;35;35;0;35
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310062] KOTING;53;5310;5310062;3;0;0;3;3;0;3
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310063] NELLE;53;5310;5310063;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310070] NITA;53;5310;5310070;49;0;0;49;49;0;49
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310071] MAGEPANDA;53;5310;5310071;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310081] ALOK BARAT;53;5310;5310081;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310082] ALOK TIMUR;53;5310;5310082;30;0;0;30;30;0;30
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310] SIKKA;53;5310;5310999;1546;0;0;1546;1546;0;1546
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310010] PAGA;53;5310;5310010;3;0;0;3;3;0;3
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310011] MEGO;53;5310;5310011;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310012] TANA WAWO;53;5310;5310012;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310020] LELA;53;5310;5310020;10;0;0;10;10;0;10
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310030] BOLA;53;5310;5310030;128;0;0;128;128;0;128
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310031] DORENG;53;5310;5310031;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310032] MAPITARA;53;5310;5310032;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310040] TALIBURA;53;5310;5310040;11;0;0;11;11;0;11
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310041] WAIGETE;53;5310;5310041;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310050] KEWAPANTE;53;5310;5310050;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310051] HEWOKLOANG;53;5310;5310051;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310052] KANGAE;53;5310;5310052;4;0;0;4;4;0;4
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310062] KOTING;53;5310;5310062;26;0;0;26;26;0;26
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310070] NITA;53;5310;5310070;143;0;0;143;143;0;143
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310082] ALOK TIMUR;53;5310;5310082;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310] SIKKA;53;5310;5310999;350;0;0;350;350;0;350
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310011] MEGO;53;5310;5310011;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310030] BOLA;53;5310;5310030;88;0;0;88;88;0;88
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310031] DORENG;53;5310;5310031;16;0;0;16;16;0;16
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310032] MAPITARA;53;5310;5310032;4;0;0;4;4;0;4
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310040] TALIBURA;53;5310;5310040;33;0;0;33;33;0;33
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310041] WAIGETE;53;5310;5310041;383;0;0;383;383;0;383
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310042] WAIBLAMA;53;5310;5310042;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310050] KEWAPANTE;53;5310;5310050;51;0;0;51;51;0;51
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310051] HEWOKLOANG;53;5310;5310051;45;0;0;45;45;0;45
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310052] KANGAE;53;5310;5310052;201;0;0;201;201;0;201
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310062] KOTING;53;5310;5310062;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310063] NELLE;53;5310;5310063;150;0;0;150;150;0;150
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310080] ALOK;53;5310;5310080;32;0;0;32;32;0;32
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310081] ALOK BARAT;53;5310;5310081;3;0;0;3;3;0;3
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310082] ALOK TIMUR;53;5310;5310082;227;0;0;227;227;0;227
