tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_buru_dan_tangkap_satwa_liar_belum_dijual;n_rtup_buru_dan_tangkap_satwa_liar_semua_dijual;n_rtup_buru_dan_tangkap_satwa_liar_sebagian_besar_dijual;n_rtup_buru_dan_tangkap_satwa_liar_sebagian_besar_dikonsumsi;jumlah;n_rtup_buru_dan_tangkap_satwa_liar
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6265;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6265;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6265;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6266;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6267;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310030] BOLA;53;5310;5310030;0;4;0;2;6;6
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310040] TALIBURA;53;5310;5310040;1;2;1;1;5;5
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310041] WAIGETE;53;5310;5310041;1;0;0;0;1;1
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310051] HEWOKLOANG;53;5310;5310051;1;0;0;0;1;1
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310070] NITA;53;5310;5310070;0;1;0;0;1;1
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310081] ALOK BARAT;53;5310;5310081;1;1;0;0;2;2
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6268;[5310] SIKKA;53;5310;5310999;4;8;1;3;16;16
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6269;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6270;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6271;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6272;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
