tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_pungut_hasil_hutan_belum_dijual;n_rtup_pungut_hasil_hutan_semua_dijual;n_rtup_pungut_hasil_hutan_sebagian_besar_dijual;n_rtup_pungut_hasil_hutan_sebagian_besar_dikonsumsi;jumlah
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310041] WAIGETE;53;5310;5310041;1;0;0;0;1
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310071] MAGEPANDA;53;5310;5310071;0;0;1;0;1
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310081] ALOK BARAT;53;5310;5310081;0;0;8;0;8
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310] SIKKA;53;5310;5310999;1;0;9;0;10
